1;2;4;8;16;32;64;128;256;512;1024;2048;4096;8192;16384;32768;65536;
1650036,19;469664,08;486458,07;422463,02;443611,27;476685,20;378147,48;384625,52;383698,98;636249,47;412469,47;486694,73;1581022,74;1110026,18;2733454,38;6717509,52;9560059,96;
7148006,78;427862,43;610531,37;480435,04;582606,51;646044,33;46063,96;65017,07;66268,59;1154850,36;158823,92;214087,03;4257248,12;4597615,64;8029844,71;13395164,56;16933083,73;
1650036,19;469664,08;486458,07;422463,02;443611,27;476685,20;378147,48;384625,52;383698,98;636249,47;412469,47;486694,73;1581022,74;1110026,18;2733454,38;6717509,52;9560059,96;
-48700,71;367981,79;341364,17;308286,75;305153,77;323151,58;367200,30;369174,09;367950,13;361797,17;374724,67;435816,56;569279,93;17394,41;825147,08;3534124,14;5535881,61;
3348773,09;571346,37;631551,97;536639,29;582068,77;630218,82;389094,66;400076,95;399447,83;910701,77;450214,27;537572,90;2592765,55;2202657,95;4641761,68;9900894,90;13584238,31;
