1;2;4;8;16;32;64;128;256;512;1024;2048;4096;8192;16384;32768;65536;
1161104,68;478498,34;420702,45;371487,78;386856,29;378377,40;402519,91;391091,87;462784,19;322669,76;358210,99;451890,47;622390,05;1537674,28;3132321,38;5943535,48;12702417,02;
6135147,50;496073,42;503957,53;61794,98;271261,20;55207,88;230026,33;50031,61;720699,98;63180,43;109885,72;707154,94;3157449,14;6299217,18;9246266,57;12905747,73;21618726,96;
1161104,68;478498,34;420702,45;371487,78;386856,29;378377,40;402519,91;391091,87;462784,19;322669,76;358210,99;451890,47;622390,05;1537674,28;3132321,38;5943535,48;12702417,02;
141141,90;396026,58;336919,96;361214,42;341759,36;369199,14;364278,23;382774,16;342968,46;312166,07;339942,59;334326,59;97466,96;490435,06;1595137,84;3797966,47;9108323,01;
2181067,46;560970,10;504484,93;381761,14;431953,22;387555,66;440761,58;399409,58;582599,91;333173,45;376479,39;569454,34;1147313,14;2584913,50;4669504,92;8089104,49;16296511,03;
