1;2;4;8;16;32;64;128;256;512;1024;2048;4096;8192;16384;32768;65536;
1629818,68;1279555,78;1361906,37;1278476,04;1247286,34;1251437,72;4265172,51;4230453,85;5943260,83;8594363,94;17336658,50;13383799,59;8333300,28;11077459,26;24639706,33;52749953,93;100756493,35;
4288667,51;1508931,65;2176730,88;1564790,59;1463626,75;1457870,12;30575183,46;29968330,10;48852281,64;69797629,96;73202469,04;51456312,68;28619207,93;25671345,15;46764708,51;83052644,55;141022481,55;
535738,54;423859,81;482847,49;421599,93;415468,82;420839,91;1446776,37;1506421,81;2439582,11;2377938,63;11898060,92;9516243,14;3922144,32;4534575,44;9229298,75;18324087,88;23059837,28;
418072,54;414683,73;419106,95;409537,92;409585,03;414810,09;535795,98;584074,59;604921,99;634669,62;9103529,38;7360194,79;2894256,13;3796055,10;8022598,52;16601825,79;21061773,73;
653404,55;433035,88;546588,04;433661,94;421352,61;426869,72;2357756,77;2428769,03;4274242,24;4121207,63;14692592,46;11672291,50;4950032,51;5273095,78;10435998,98;20046349,96;25057900,82;
